,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2019 Zweckbestimmung,Ist 2019
13,011144101,1,11,44101,Beihilfen aufgrund der Beihilfevorschriften,350288.67,Beihilfen aufgrund der Beihilfevorschriften,232366.7
14,011144301,1,11,44301,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,73873.2,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,40914.92
15,011145202,1,11,45202,Unfallversicherung Bund und Bahn,13098.52,Unfallversicherung Bund und Bahn,22499.41
16,011152601,1,11,52601,Gerichts- und ähnliche Kosten,26957.17,Gerichts- und ähnliche Kosten,15594.21
17,011152602,1,11,52602,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",31283.03,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",30688.45
18,011154501,1,11,54501,"Konferenzen, Tagungen, Messen und Ausstellungen",2402010.01,"Konferenzen, Tagungen, Messen und Ausstellungen",1609620.93
19,011163403,1,11,63403,Zuweisungen an den Versorgungsfonds,855563.01,Zuweisungen an den Versorgungsfonds,527451.05
20,011211999,1,12,11999,Vermischte Einnahmen,4250.0,Vermischte Einnahmen,13921.21
21,011212401,1,12,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",2400.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15650.0
22,011213201,1,12,13201,Erlöse aus der Veräußerung von beweglichen Sachen,6813.36,Erlöse aus der Veräußerung von beweglichen Sachen,13385.05
23,011242201,1,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6859904.27,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5868668.13
24,011242709,1,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1106216.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",909267.52
25,011242801,1,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,10552513.6,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8307105.99
26,011245301,1,12,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",28377.68,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",21432.47
27,011251101,1,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1195006.4,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1086938.11
28,011251401,1,12,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",179118.66,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",166107.24
29,011251701,1,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2952352.9,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2264644.22
30,011251801,1,12,51801,Mieten und Pachten,299733.95,Mieten und Pachten,246831.78
31,011251901,1,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,1417980.82,Unterhaltung der Grundstücke und baulichen Anlagen,1313660.3
32,011252501,1,12,52501,Aus- und Fortbildung,119293.12,Aus- und Fortbildung,81273.71
33,011252701,1,12,52701,Dienstreisen,257615.55,Dienstreisen,258328.19
34,011253201,1,12,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,741562.58,Aufträge und Dienstleistungen im Bereich Informationstechnik,191432.09
35,011253204,1,12,53204,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,1758449.35,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,1395018.48
36,011253205,1,12,53205,Kosten für Orden und Ehrenzeichen,205950.22,Kosten für Orden und Ehrenzeichen,31727.23
37,011253999,1,12,53999,Vermischte Verwaltungsausgaben,96445.28,Vermischte Verwaltungsausgaben,172871.44
38,011271101,1,12,71101,"Kleine Neu-, Um- und Erweiterungsbauten",446028.96,"Kleine Neu-, Um- und Erweiterungsbauten",2321205.5
39,011281201,1,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",118992.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",351976.69
40,011281202,1,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",496552.21,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",431137.74
41,011328209,1,13,28209,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0
42,011352901,1,13,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3868.72,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3281.35
43,011342201,1,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,514032.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,508432.77
44,011342709,1,13,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",20320.24
45,011342801,1,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,737071.71
46,011344101,1,13,44101,Beihilfen aufgrund der Beihilfevorschriften,18698.57,Beihilfen aufgrund der Beihilfevorschriften,11094.3
47,011351101,1,13,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",86360.42,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",90957.98
48,011351801,1,13,51801,Mieten und Pachten,11654.8,Mieten und Pachten,319239.38
49,011353201,1,13,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,19836.26,Aufträge und Dienstleistungen im Bereich Informationstechnik,29365.13
50,011353999,1,13,53999,Vermischte Verwaltungsausgaben,218645.78,Vermischte Verwaltungsausgaben,121720.14
51,011363403,1,13,63403,Zuweisungen an den Versorgungsfonds,105383.36,Zuweisungen an den Versorgungsfonds,64290.52
52,011381202,1,13,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",196183.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",99875.2
53,021123257,2,11,23257,Beteiligung an den Versorgungslasten des Bundes,34318.83,Beteiligung an den Versorgungslasten des Bundes,60352.5
54,021152901,2,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,227017.21,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,237818.74
55,021154201,2,11,54201,Öffentlichkeitsarbeit,2192458.46,Öffentlichkeitsarbeit,9284971.57
56,021143157,2,11,43157,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,259433.61,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,249209.37
57,021143257,2,11,43257,Versorgungsbezüge,29702599.71,Versorgungsbezüge,26084082.69
58,021143457,2,11,43457,Zuführung an die Versorgungsrücklage,1360454.65,Zuführung an die Versorgungsrücklage,1130606.57
59,021144357,2,11,44357,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,2010.0,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,1782.0
60,021144657,2,11,44657,Beihilfen aufgrund der Beihilfevorschriften,6201107.3,Beihilfen aufgrund der Beihilfevorschriften,5203243.88
61,021163257,2,11,63257,Erstattungen des Bundes für Versorgungslasten,287274.01,Erstattungen des Bundes für Versorgungslasten,205551.4
62,021142401,2,11,42401,Zuführung an die Versorgungsrücklage,1962284.96,Zuführung an die Versorgungsrücklage,1726761.67
63,021144101,2,11,44101,Beihilfen aufgrund der Beihilfevorschriften,4051899.92,Beihilfen aufgrund der Beihilfevorschriften,3511692.45
64,021144301,2,11,44301,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,129984.95,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,147928.93
65,021145202,2,11,45202,Unfallversicherung Bund und Bahn,321231.95,Unfallversicherung Bund und Bahn,300358.28
66,021152601,2,11,52601,Gerichts- und ähnliche Kosten,263329.72,Gerichts- und ähnliche Kosten,165021.67
67,021152602,2,11,52602,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1991256.33,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",2035018.52
68,021152703,2,11,52703,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,4856.01,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,1313.8
69,021163403,2,11,63403,Zuweisungen an den Versorgungsfonds,11748328.47,Zuweisungen an den Versorgungsfonds,7946717.57
70,021211101,2,12,11101,"Gebühren, sonstige Entgelte",414151.45,"Gebühren, sonstige Entgelte",362218.6
71,021211901,2,12,11901,Einnahmen aus Veröffentlichungen,178975.6,Einnahmen aus Veröffentlichungen,172711.52
72,021211999,2,12,11999,Vermischte Einnahmen,147042.97,Vermischte Einnahmen,183849.93
73,021212401,2,12,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",993499.74,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1217297.99
74,021213201,2,12,13201,Erlöse aus der Veräußerung von beweglichen Sachen,265244.77,Erlöse aus der Veräußerung von beweglichen Sachen,476031.66
75,021241101,2,12,41101,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,89070847.41,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,80895450.19
76,021241102,2,12,41102,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,40687391.97,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,36664705.57
77,021241103,2,12,41103,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,263448991.46,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,224531772.0
78,021241104,2,12,41104,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",10232683.33,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",9207399.83
79,021241105,2,12,41105,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,1512722.21,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,992766.27
80,021241111,2,12,41111,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",217332.29,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",428204.0
81,021241112,2,12,41112,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",51442569.16,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",48426874.17
82,021241113,2,12,41113,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,66766.07,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,14916.29
83,021241116,2,12,41116,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,5255317.19,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,6914875.1
84,021241117,2,12,41117,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zu internationalen parlamentarischen Versammlungen",4754323.35,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",5113449.27
85,021241118,2,12,41118,Reisen zu internationalen parlamentarischen Versammlungen,713011.52,"Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",416782.23
86,021241119,2,12,41119,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,7698483.99,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,6758665.34
87,021241120,2,12,41120,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2704702.16,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2742469.63
88,021268401,2,12,68401,Geldleistungen an die Fraktionen des Deutschen Bundestages,125173590.17,Geldleistungen an die Fraktionen des Deutschen Bundestages,117401820.0
89,021268501,2,12,68501,Zuschuss an Institute zur Technikfolgenabschätzung,2519111.43,Zuschuss an Institute zur Technikfolgenabschätzung,2443567.62
90,021268502,2,12,68502,Förderung des Deutschen Instituts für Menschenrechte,5174000.0,Förderung des Deutschen Instituts für Menschenrechte,3068000.0
91,021268512,2,12,68512,Förderung von Einrichtungen für parlamentarische Zwecke,4020108.69,Förderung von Einrichtungen für parlamentarische Zwecke,3235343.61
92,021268701,2,12,68701,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1655255.15,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1331163.33
93,021268702,2,12,68702,Förderung des deutsch-amerikanischen Jugendaustausches,5546033.69,Förderung des deutsch-amerikanischen Jugendaustausches,5459865.84
94,021298103,2,12,98103,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,1121645.23,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,46370.8
95,021242201,2,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,75606184.12,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,65466628.76
96,021242202,2,12,42202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,365980.54,Bezüge und Nebenleistungen der beamteten Hilfskräfte,264010.14
97,021242203,2,12,42203,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,478148.72,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,196089.12
98,021242709,2,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7620826.83,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7873793.84
99,021242801,2,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,94501388.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,79330560.52
100,021245301,2,12,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",218766.25,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",343261.37
101,021251101,2,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7467847.25,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7763027.14
102,021251401,2,12,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",405907.23,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",484458.38
103,021251701,2,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",65882150.01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",52661303.68
104,021251801,2,12,51801,Mieten und Pachten,22144075.96,Mieten und Pachten,16686558.01
105,021251901,2,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,15629471.63,Unterhaltung der Grundstücke und baulichen Anlagen,12621203.21
106,021252501,2,12,52501,Aus- und Fortbildung,781471.55,Aus- und Fortbildung,641708.56
107,021252603,2,12,52603,Ausgaben für parlamentarische Gremien und Bürgerräte,1560439.06,Ausgaben für parlamentarische Gremien,797037.23
108,021252701,2,12,52701,Dienstreisen,1276844.73,Dienstreisen,1223906.9
109,021253102,2,12,53102,Besucherdienst,6246259.77,Besucherdienst,6830478.7
110,021253105,2,12,53105,"Erinnerungskultur, historische Ausstellung, Veranstaltungen und Festakte",4138691.14,Ausgaben für die historische Ausstellung und weitere Ausstellungen,740198.63
111,021253201,2,12,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,6609055.36,Aufträge und Dienstleistungen im Bereich Informationstechnik,2027599.82
112,021253204,2,12,53204,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1625095.45,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1515345.56
113,021253205,2,12,53205,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,621323.47,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,7616.0
114,021253206,2,12,53206,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,1994897.43,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,1897764.72
115,021253999,2,12,53999,Vermischte Verwaltungsausgaben,1676095.37,Vermischte Verwaltungsausgaben,1458882.88
116,021271101,2,12,71101,"Kleine Neu-, Um- und Erweiterungsbauten",205470.62,"Kleine Neu-, Um- und Erweiterungsbauten",572319.46
117,021271201,2,12,71201,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,3307.74,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,317429.23
118,021281101,2,12,81101,Erwerb von Fahrzeugen,337064.17,Erwerb von Fahrzeugen,198904.71
119,021281201,2,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2109361.04,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4924550.89
120,021281202,2,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6888388.95,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1599827.52
121,021281203,2,12,81203,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",3382435.02,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",956985.79
122,021281204,2,12,81204,Erwerb zeitgenössischer Kunstwerke,259098.5,Erwerb zeitgenössischer Kunstwerke,357601.34
123,021281206,2,12,81206,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, die Wehrbeauftragte des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",467058.8,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",535735.57
124,021242891,2,12,42891,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1564546.8,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1391773.95
125,021251791,2,12,51791,"Bewirtschaftung der Grundstücke, Gebäude und Räume",188550.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",173419.58
126,021251991,2,12,51991,Unterhaltung der Grundstücke und baulichen Anlagen,38908.52,Unterhaltung der Grundstücke und baulichen Anlagen,86388.99
127,021254791,2,12,54791,Nicht aufteilbare sächliche Verwaltungsausgaben,132356.92,Nicht aufteilbare sächliche Verwaltungsausgaben,150961.47
128,021242759,2,12,42759,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145912.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121440.76
129,021251156,2,12,51156,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",4087886.77,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",3805253.66
130,021252556,2,12,52556,Aus- und Fortbildung,125673.36,Aus- und Fortbildung,144600.28
131,021253251,2,12,53251,Aufträge und Dienstleistungen im Bereich Informationstechnik,16130534.74,Aufträge und Dienstleistungen im Bereich Informationstechnik,10952545.47
132,021271156,2,12,71156,"Kleine Neu-, Um- und Erweiterungsbauten",551899.07,"Kleine Neu-, Um- und Erweiterungsbauten",1328261.77
133,021271256,2,12,71256,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,1372144.12,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,829272.42
134,021281252,2,12,81252,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6906975.11,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",5793657.68
135,021313201,2,13,13201,Erlöse aus der Veräußerung von beweglichen Sachen,60124.35,Erlöse aus der Veräußerung von beweglichen Sachen,50895.0
136,021342101,2,13,42101,Bezüge der Wehrbeauftragten,194508.16,Bezüge des Wehrbeauftragten,184789.14
137,021342201,2,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1998017.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1788087.97
138,021342801,2,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1885966.62,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1498190.73
139,021351701,2,13,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",218173.96,"Bewirtschaftung der Grundstücke, Gebäude und Räume",205008.23
140,021351901,2,13,51901,Unterhaltung der Grundstücke und baulichen Anlagen,17209.73,Unterhaltung der Grundstücke und baulichen Anlagen,19209.72
141,021352701,2,13,52701,Dienstreisen,126377.58,Dienstreisen,93553.43
142,021353999,2,13,53999,Vermischte Verwaltungsausgaben,65627.22,Vermischte Verwaltungsausgaben,62731.03
143,021354501,2,13,54501,"Konferenzen, Tagungen, Messen und Ausstellungen",4857.66,"Konferenzen, Tagungen, Messen und Ausstellungen",37012.21
144,021381101,2,13,81101,Erwerb von Fahrzeugen,56389.8,Erwerb von Fahrzeugen,51394.95
145,021541101,2,15,41101,Entschädigung nach § 9 Europaabgeordnetengesetz,475387.75,Entschädigung nach § 9 Europaabgeordnetengesetz,572784.32
146,021541104,2,15,41104,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",368958.97,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",346893.14
147,021541112,2,15,41112,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5905311.7,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5262241.2
148,021541120,2,15,41120,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,347280.81,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,357637.28
