,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2017 Zweckbestimmung,Ist 2017
38,011281202,1,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",496552.21,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",371176.96
39,011328209,1,13,28209,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0
40,011352901,1,13,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3868.72,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3419.66
41,011398103,1,13,98103,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,9219.6,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,4559.91
42,011342201,1,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,514032.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,506972.63
43,011342709,1,13,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",89884.07
44,011342801,1,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,672639.54
45,011344101,1,13,44101,Beihilfen aufgrund der Beihilfevorschriften,18698.57,Beihilfen aufgrund der Beihilfevorschriften,15486.33
46,011351801,1,13,51801,Mieten und Pachten,11654.8,Mieten und Pachten,324311.0
47,011353201,1,13,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,19836.26,Aufträge und Dienstleistungen im Bereich Informationstechnik,12187.51
48,011353999,1,13,53999,Vermischte Verwaltungsausgaben,218645.78,Vermischte Verwaltungsausgaben,256333.33
49,011363403,1,13,63403,Zuweisungen an den Versorgungsfonds,105383.36,Zuweisungen an den Versorgungsfonds,91272.57
50,011381202,1,13,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",196183.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",79142.45
51,021123257,2,11,23257,Beteiligung an den Versorgungslasten des Bundes,34318.83,Beteiligung an den Versorgungslasten des Bundes,71727.17
52,021152901,2,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,227017.21,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,293346.84
53,021154201,2,11,54201,Öffentlichkeitsarbeit,2192458.46,Öffentlichkeitsarbeit,7984548.25
54,021143157,2,11,43157,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,259433.61,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,247995.09
55,021143257,2,11,43257,Versorgungsbezüge,29702599.71,Versorgungsbezüge,24151045.96
56,021143457,2,11,43457,Zuführung an die Versorgungsrücklage,1360454.65,Zuführung an die Versorgungsrücklage,1033564.14
57,021144357,2,11,44357,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,2010.0,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,1674.0
58,021144657,2,11,44657,Beihilfen aufgrund der Beihilfevorschriften,6201107.3,Beihilfen aufgrund der Beihilfevorschriften,4896632.56
59,021163257,2,11,63257,Erstattungen des Bundes für Versorgungslasten,287274.01,Erstattungen des Bundes für Versorgungslasten,341794.05
60,021142401,2,11,42401,Zuführung an die Versorgungsrücklage,1962284.96,Zuführung an die Versorgungsrücklage,1365279.78
61,021144101,2,11,44101,Beihilfen aufgrund der Beihilfevorschriften,4051899.92,Beihilfen aufgrund der Beihilfevorschriften,2885182.94
62,021144301,2,11,44301,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,129984.95,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,158390.25
63,021145202,2,11,45202,Unfallversicherung Bund und Bahn,321231.95,Unfallversicherung Bund und Bahn,263646.2
64,021152601,2,11,52601,Gerichts- und ähnliche Kosten,263329.72,Gerichts- und ähnliche Kosten,175681.69
65,021152602,2,11,52602,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1991256.33,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1653904.84
66,021152703,2,11,52703,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,4856.01,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,6730.31
67,021163403,2,11,63403,Zuweisungen an den Versorgungsfonds,11748328.47,Zuweisungen an den Versorgungsfonds,5707607.87
68,021211101,2,12,11101,"Gebühren, sonstige Entgelte",414151.45,"Gebühren, sonstige Entgelte",428835.02
69,021211901,2,12,11901,Einnahmen aus Veröffentlichungen,178975.6,Einnahmen aus Veröffentlichungen,167216.92
70,021211999,2,12,11999,Vermischte Einnahmen,147042.97,Vermischte Einnahmen,242141.55
71,021212401,2,12,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",993499.74,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1181344.82
72,021213201,2,12,13201,Erlöse aus der Veräußerung von beweglichen Sachen,265244.77,Erlöse aus der Veräußerung von beweglichen Sachen,591041.06
73,021241101,2,12,41101,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,89070847.41,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,70941664.86
74,021241102,2,12,41102,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,40687391.97,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,34585121.45
75,021241103,2,12,41103,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,263448991.46,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,194593570.92
76,021241104,2,12,41104,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",10232683.33,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",8805815.22
77,021241105,2,12,41105,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,1512722.21,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,3710658.0
78,021241111,2,12,41111,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",217332.29,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",323670.72
79,021241112,2,12,41112,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",51442569.16,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",44397555.69
80,021241113,2,12,41113,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,66766.07,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,108013.44
81,021241116,2,12,41116,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,5255317.19,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,6907368.7
82,021241117,2,12,41117,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zu internationalen parlamentarischen Versammlungen",4754323.35,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",2525806.36
83,021241118,2,12,41118,Reisen zu internationalen parlamentarischen Versammlungen,713011.52,"Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",311338.04
84,021241119,2,12,41119,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,7698483.99,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,5998298.1
85,021241120,2,12,41120,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2704702.16,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2321082.63
86,021268401,2,12,68401,Geldleistungen an die Fraktionen des Deutschen Bundestages,125173590.17,Geldleistungen an die Fraktionen des Deutschen Bundestages,91874143.1
87,021268501,2,12,68501,Zuschuss an Institute zur Technikfolgenabschätzung,2519111.43,Zuschuss an Institute zur Technikfolgenabschätzung,2610348.2
88,021268502,2,12,68502,Förderung des Deutschen Instituts für Menschenrechte,5174000.0,Förderung des Deutschen Instituts für Menschenrechte,2657000.0
89,021268512,2,12,68512,Förderung von Einrichtungen für parlamentarische Zwecke,4020108.69,Förderung von Einrichtungen für parlamentarische Zwecke,2964857.01
90,021268701,2,12,68701,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1655255.15,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1298390.54
91,021268702,2,12,68702,Förderung des deutsch-amerikanischen Jugendaustausches,5546033.69,Förderung des deutsch-amerikanischen Jugendaustausches,5021233.74
92,021242201,2,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,75606184.12,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,62134772.13
93,021242202,2,12,42202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,365980.54,Bezüge und Nebenleistungen der beamteten Hilfskräfte,491932.86
94,021242203,2,12,42203,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,478148.72,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,394587.65
95,021242709,2,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7620826.83,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8374586.03
96,021242801,2,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,94501388.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,73496488.73
97,021245301,2,12,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",218766.25,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",372718.97
98,021251101,2,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7467847.25,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7363376.88
99,021251401,2,12,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",405907.23,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",611816.53
100,021251701,2,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",65882150.01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",45857764.27
101,021251801,2,12,51801,Mieten und Pachten,22144075.96,Mieten und Pachten,10276086.93
102,021251901,2,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,15629471.63,Unterhaltung der Grundstücke und baulichen Anlagen,11001162.06
103,021252501,2,12,52501,Aus- und Fortbildung,781471.55,Aus- und Fortbildung,833288.52
104,021252603,2,12,52603,Ausgaben für parlamentarische Gremien und Bürgerräte,1560439.06,Ausgaben für parlamentarische Gremien,678706.69
105,021252701,2,12,52701,Dienstreisen,1276844.73,Dienstreisen,816087.62
106,021253102,2,12,53102,Besucherdienst,6246259.77,Besucherdienst,6432974.78
107,021253105,2,12,53105,"Erinnerungskultur, historische Ausstellung, Veranstaltungen und Festakte",4138691.14,Ausgaben für die historische Ausstellung und weitere Ausstellungen,508150.46
108,021253201,2,12,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,6609055.36,Aufträge und Dienstleistungen im Bereich Informationstechnik,1856846.04
109,021253204,2,12,53204,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1625095.45,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1136890.22
110,021253205,2,12,53205,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,621323.47,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,295537.45
111,021253206,2,12,53206,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,1994897.43,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,1677235.15
112,021253999,2,12,53999,Vermischte Verwaltungsausgaben,1676095.37,Vermischte Verwaltungsausgaben,1733672.56
113,021271101,2,12,71101,"Kleine Neu-, Um- und Erweiterungsbauten",205470.62,"Kleine Neu-, Um- und Erweiterungsbauten",808840.88
114,021271201,2,12,71201,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,3307.74,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,3548444.91
115,021281101,2,12,81101,Erwerb von Fahrzeugen,337064.17,Erwerb von Fahrzeugen,57752.32
116,021281201,2,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2109361.04,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2938034.57
117,021281202,2,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6888388.95,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1148340.07
118,021281203,2,12,81203,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",3382435.02,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",2332665.86
119,021281204,2,12,81204,Erwerb zeitgenössischer Kunstwerke,259098.5,Erwerb zeitgenössischer Kunstwerke,393761.18
120,021281206,2,12,81206,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, die Wehrbeauftragte des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",467058.8,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",701241.09
121,021242891,2,12,42891,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1564546.8,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1357212.95
122,021251791,2,12,51791,"Bewirtschaftung der Grundstücke, Gebäude und Räume",188550.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",160225.2
123,021251991,2,12,51991,Unterhaltung der Grundstücke und baulichen Anlagen,38908.52,Unterhaltung der Grundstücke und baulichen Anlagen,66968.95
124,021254791,2,12,54791,Nicht aufteilbare sächliche Verwaltungsausgaben,132356.92,Nicht aufteilbare sächliche Verwaltungsausgaben,116244.11
125,021242759,2,12,42759,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145912.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",136551.47
126,021251156,2,12,51156,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",4087886.77,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",3359628.72
127,021252556,2,12,52556,Aus- und Fortbildung,125673.36,Aus- und Fortbildung,249078.0
128,021253251,2,12,53251,Aufträge und Dienstleistungen im Bereich Informationstechnik,16130534.74,Aufträge und Dienstleistungen im Bereich Informationstechnik,9694887.0
129,021271156,2,12,71156,"Kleine Neu-, Um- und Erweiterungsbauten",551899.07,"Kleine Neu-, Um- und Erweiterungsbauten",350028.77
130,021271256,2,12,71256,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,1372144.12,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,3723142.72
131,021281252,2,12,81252,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6906975.11,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",7549301.63
132,021313201,2,13,13201,Erlöse aus der Veräußerung von beweglichen Sachen,60124.35,Erlöse aus der Veräußerung von beweglichen Sachen,51990.0
133,021342101,2,13,42101,Bezüge der Wehrbeauftragten,194508.16,Bezüge des Wehrbeauftragten,175511.18
134,021342201,2,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1998017.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1778193.97
135,021342801,2,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1885966.62,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1456063.37
136,021345301,2,13,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1800.0,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",18621.52
137,021351701,2,13,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",218173.96,"Bewirtschaftung der Grundstücke, Gebäude und Räume",194593.32
138,021351901,2,13,51901,Unterhaltung der Grundstücke und baulichen Anlagen,17209.73,Unterhaltung der Grundstücke und baulichen Anlagen,30337.64
139,021352701,2,13,52701,Dienstreisen,126377.58,Dienstreisen,119493.08
140,021353999,2,13,53999,Vermischte Verwaltungsausgaben,65627.22,Vermischte Verwaltungsausgaben,55918.44
141,021354501,2,13,54501,"Konferenzen, Tagungen, Messen und Ausstellungen",4857.66,"Konferenzen, Tagungen, Messen und Ausstellungen",6582.6
142,021381101,2,13,81101,Erwerb von Fahrzeugen,56389.8,Erwerb von Fahrzeugen,45529.26
143,021541101,2,15,41101,Entschädigung nach § 9 Europaabgeordnetengesetz,475387.75,Entschädigung nach § 9 Europaabgeordnetengesetz,631625.36
144,021541104,2,15,41104,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",368958.97,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",439162.37
145,021541112,2,15,41112,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5905311.7,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5037865.27
146,021541120,2,15,41120,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,347280.81,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,330306.98
147,021642201,2,16,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1508557.83,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,46451.08
148,021642801,2,16,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,592776.36,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,27700.72
