,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2015 Zweckbestimmung,Ist 2015
35,011253205,1,12,53205,Kosten für Orden und Ehrenzeichen,205950.22,Kosten für Orden und Ehrenzeichen,46674.07
36,011253999,1,12,53999,Vermischte Verwaltungsausgaben,96445.28,Vermischte Verwaltungsausgaben,89390.83
37,011271101,1,12,71101,"Kleine Neu-, Um- und Erweiterungsbauten",446028.96,"Kleine Neu-, Um- und Erweiterungsbauten",1446088.67
38,011281201,1,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",118992.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",276093.19
39,011281202,1,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",496552.21,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",517872.96
40,011328209,1,13,28209,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",5000.0
41,011352901,1,13,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3868.72,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,2094.19
42,011342201,1,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,514032.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,493113.24
43,011342709,1,13,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",74013.01
44,011342801,1,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,624745.46
45,011344101,1,13,44101,Beihilfen aufgrund der Beihilfevorschriften,18698.57,Beihilfen aufgrund der Beihilfevorschriften,17400.8
46,011351801,1,13,51801,Mieten und Pachten,11654.8,Mieten und Pachten,286336.81
47,011353999,1,13,53999,Vermischte Verwaltungsausgaben,218645.78,Vermischte Verwaltungsausgaben,216112.99
48,011363403,1,13,63403,Zuweisungen an den Versorgungsfonds,105383.36,Zuweisungen an den Versorgungsfonds,81916.35
49,011381101,1,13,81101,Erwerb von Fahrzeugen,22000.0,Erwerb von Fahrzeugen,28900.0
50,011381202,1,13,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",196183.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",10205.59
51,031123257,3,11,23257,Beteiligung an den Versorgungslasten des Bundes,22805.22,Beteiligung an den Versorgungslasten des Bundes,763409.26
52,031152901,3,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,19184.49,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,36421.15
53,031154201,3,11,54201,Öffentlichkeitsarbeit,603969.55,Öffentlichkeitsarbeit,670168.03
54,031143257,3,11,43257,Versorgungsbezüge,2849467.41,Versorgungsbezüge,2018025.74
55,031143457,3,11,43457,Zuführung an die Versorgungsrücklage,125130.4,Zuführung an die Versorgungsrücklage,80443.56
56,031144657,3,11,44657,Beihilfen aufgrund der Beihilfevorschriften,750596.56,Beihilfen aufgrund der Beihilfevorschriften,678582.69
57,031142401,3,11,42401,Zuführung an die Versorgungsrücklage,205164.27,Zuführung an die Versorgungsrücklage,105630.21
58,031144101,3,11,44101,Beihilfen aufgrund der Beihilfevorschriften,299986.64,Beihilfen aufgrund der Beihilfevorschriften,240396.74
59,031144301,3,11,44301,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,38462.89,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,11919.21
60,031145202,3,11,45202,Unfallversicherung Bund und Bahn,19787.88,Unfallkasse des Bundes,23055.96
61,031152601,3,11,52601,Gerichts- und ähnliche Kosten,6191.73,Gerichts- und ähnliche Kosten,40866.39
62,031152602,3,11,52602,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",5950.0,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",21585.8
63,031163403,3,11,63403,Zuweisungen an den Versorgungsfonds,1011355.47,Zuweisungen an den Versorgungsfonds,119894.63
64,031211999,3,12,11999,Vermischte Einnahmen,79912.49,Vermischte Einnahmen,103908.06
65,031212401,3,12,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",29087.44,"Einnahmen aus Vermietung, Verpachtung und Nutzung",31886.84
66,031241101,3,12,41101,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0
67,031241102,3,12,41102,"Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates",629979.65,"Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates",939382.47
68,031251802,3,12,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,157012.8,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,91590.8
69,031253204,3,12,53204,Kostenbeiträge für Besuchergruppen,1147819.53,Kostenbeiträge für Besuchergruppen,1348607.71
70,031268701,3,12,68701,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,245066.16,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,180488.64
71,031242201,3,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,8576660.48,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5576254.6
72,031242709,3,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",101197.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",272879.7
73,031242801,3,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,5421790.66,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,4817377.98
74,031251101,3,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1744753.84,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1580554.55
75,031251701,3,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2513974.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1967937.97
76,031251901,3,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,2144382.81,Unterhaltung der Grundstücke und baulichen Anlagen,1138544.42
77,031252701,3,12,52701,Dienstreisen,128200.52,Dienstreisen,174053.13
78,031253106,3,12,53106,Veranstaltungen,781479.93,Veranstaltungen,471987.04
79,031253201,3,12,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,678218.1,Aufträge und Dienstleistungen im Bereich Informationstechnik,267673.39
80,031253205,3,12,53205,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,186213.82,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,117300.61
81,031253999,3,12,53999,Vermischte Verwaltungsausgaben,479756.51,Vermischte Verwaltungsausgaben,340715.77
82,031281101,3,12,81101,Erwerb von Fahrzeugen,48838.18,Erwerb von Fahrzeugen,35047.24
83,031281201,3,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",429473.28,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",35375.76
84,031281202,3,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",542137.98,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",192005.06
85,050151711,5,1,51711,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5933389.36,"Bewirtschaftung der Grundstücke, Gebäude und Räume",6367000.0
86,050151812,5,1,51812,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,18024182.88,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14936815.31
87,050152511,5,1,52511,Aus- und Fortbildung,99404.68,Aus- und Fortbildung,146515.12
88,050168111,5,1,68111,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen,88952.95,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen,201050.18
89,050168112,5,1,68112,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,77041.66,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,254350.28
90,050168710,5,1,68710,Beitrag an die Vereinten Nationen,492452148.39,Beitrag an die Vereinten Nationen,562721088.24
91,050168714,5,1,68714,Beiträge an Organisationen und Einrichtungen im internationalen Bereich,193475625.67,Beiträge an Organisationen und Einrichtungen im internationalen Bereich,162518035.21
92,050168717,5,1,68717,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich,62701660.42,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich,26947856.01
93,050168721,5,1,68721,Ta'ziz-Partnerschaft für Demokratie in den Ländern Nordafrikas und des Nahen Ostens,14223126.24,"Transformationspartnerschaften, insbesondere Nordafrika/Naher Osten",28477919.6
94,050168723,5,1,68723,Maßnahmen zur Förderung der Menschenrechte,34861867.01,"Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte",14995116.67
95,050168727,5,1,68727,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",59634094.81,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",25386046.4
96,050168732,5,1,68732,Humanitäre Hilfsmaßnahmen im Ausland,2685092753.12,Für humanitäre Hilfsmaßnahmen im Ausland,488638622.65
97,050168734,5,1,68734,"Krisenprävention, Stabilisierung und Friedensförderung",566981724.31,"Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt",87366083.38
98,050152541,5,1,52541,Aus- und Fortbildung,1312333.29,Aus- und Fortbildung,969972.84
99,050168740,5,1,68740,Maßnahmen der regionalen Zusammenarbeit,8091569.62,Maßnahmen der regionalen Zusammenarbeit,8219940.71
100,050168743,5,1,68743,"Energie-, Klima-, Umwelt- und Digitale Außenpolitik",8373056.59,Energie- und Klimaaußenpolitik (EKF),5887429.67
101,050211999,5,2,11999,Vermischte Einnahmen,2401193.1,Vermischte Einnahmen,8143363.37
102,050253999,5,2,53999,Vermischte Verwaltungsausgaben,112334.84,Vermischte Verwaltungsausgaben,92353.73
103,050268501,5,2,68501,"Erhaltung deutscher Kriegsgräber im Ausland, Gräber von infolge NS-Verfolgung ausgewanderten und im Ausland verstorbenen Personen sowie Maßnahmen der Jugendbegegnung und Gedenkarbeit.",19493238.79,"Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind",12944301.26
104,050268701,5,2,68701,Hilfe für Deutsche im Ausland und für nicht vertretene Unionsbürgerinnen und Unionsbürger in Drittstaaten,2673260.12,Hilfe für Deutsche im Ausland,6415739.95
105,050251812,5,2,51812,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,479600.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,479600.0
106,050253114,5,2,53114,Gästeprogramm der Bundesrepublik Deutschland,403284.79,Gästeprogramm der Bundesrepublik Deutschland,584825.4
107,050253214,5,2,53214,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,1990399.78,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,2154385.72
108,050268517,5,2,68517,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm),2630591.64,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm),3198320.54
109,050268716,5,2,68716,German Marshall Fund,2000000.0,German Marshall Fund,500000.0
110,050289612,5,2,89612,Kleinstmaßnahmen der Auslandsvertretungen,6791205.61,Kleinstmaßnahmen der Auslandsvertretungen,5728323.52
111,050252624,5,2,52624,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU,2398332.0,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU,1367928.0
112,050253229,5,2,53229,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",719605.88,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",1014603.75
113,050263221,5,2,63221,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),5113000.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),3894000.0
114,050268520,5,2,68520,Einrichtungen zur Pflege der Auslandsbeziehungen,9992180.14,Einrichtungen zur Pflege der Auslandsbeziehungen,7481656.37
115,050268521,5,2,68521,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,8293307.41,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,1453591.42
116,050268525,5,2,68525,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,1572116.57,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,914531.63
117,050268727,5,2,68727,Gesellschafts- und europapolitische Maßnahmen der Politischen Stiftungen,72500000.0,Gesellschafts- und europapolitische Maßnahmen der Politischen Stiftungen,50000000.0
118,050411999,5,4,11999,Vermischte Einnahmen,7030368.01,Vermischte Einnahmen,8533867.03
119,050468111,5,4,68111,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",33934628.25,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",16309325.6
120,050468712,5,4,68712,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",57542.38,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",3420358.61
121,050468713,5,4,68713,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland,22338920.34,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft,13532553.63
122,050468714,5,4,68714,Sonstige Maßnahmen,3062403.21,Sonstige Maßnahmen,3413010.74
123,050468715,5,4,68715,Programmarbeit,26382885.34,Programmarbeit,19606375.39
124,050468716,5,4,68716,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,8716806.07,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,14084413.28
125,050468717,5,4,68717,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,17739382.1,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,10502737.29
126,050468718,5,4,68718,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost,13924422.6,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),16273853.91
127,050442729,5,4,42729,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8997628.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8479294.49
128,050442921,5,4,42921,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,689628.64,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht,525419.38
129,050463221,5,4,63221,Erstattungen für Versorgungslasten der Länder,12999983.34,Erstattungen für Versorgungslasten der Länder,2763976.93
130,050468720,5,4,68720,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG,177676018.86,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG,113855186.12
131,050468721,5,4,68721,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,34502032.12,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,41297695.5
132,050468722,5,4,68722,Zuwendungen an Schulen im Ausland,33077964.53,Zuwendungen an Schulen im Ausland,29030164.06
133,050468726,5,4,68726,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler,1405000.0,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler,1140000.0
134,050468727,5,4,68727,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich",12646037.1,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich",12690159.33
135,050451842,5,4,51842,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,4080000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,2506083.6
136,050468141,5,4,68141,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul",217090.13,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul",176315.68
137,050468740,5,4,68740,"Goethe-Institut e. V., München - Betrieb und operative Mittel",231757257.69,"Goethe-Institut e. V., München - Betrieb und operative Mittel",212746255.0
138,050468746,5,4,68746,"Alexander von Humboldt-Stiftung, Bonn - Betrieb und operative Mittel",54832000.0,"Alexander von Humboldt-Stiftung, Bonn - Betrieb und operative Mittel",36368823.38
139,050468747,5,4,68747,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,24618095.02,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,9736000.0
140,050468748,5,4,68748,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel",219292000.0,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel",170377000.0
141,050451931,5,4,51931,Unterhaltung der Grundstücke und baulichen Anlagen,624024.54,Unterhaltung der Grundstücke und baulichen Anlagen,1153576.54
142,050453939,5,4,53939,Vermischte Verwaltungsausgaben,634450.39,Vermischte Verwaltungsausgaben,409464.89
143,050471131,5,4,71131,"Kleine Neu-, Um- und Erweiterungsbauten",1197801.82,"Kleine Neu-, Um- und Erweiterungsbauten",15336440.54
144,050473931,5,4,73931,"Große Neu-, Um- und Erweiterungsbauten",804474.1,"Große Neu-, Um- und Erweiterungsbauten",17989345.88
145,050489631,5,4,89631,Zuschüsse zu Baumaßnahmen,17011778.41,Zuschüsse zu Baumaßnahmen,8127447.1
146,051128209,5,11,28209,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",3040873.52,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2962414.23
147,051138107,5,11,38107,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,4802890.55,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,279344.93
148,051111957,5,11,11957,Vermischte Einnahmen,76705.68,Vermischte Einnahmen,66541.51
149,051123257,5,11,23257,Beteiligung an den Versorgungslasten des Bundes,18773.97,Beteiligung an den Versorgungslasten des Bundes,651241.02
150,051152901,5,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,149092.25,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,164038.52
151,051154201,5,11,54201,Öffentlichkeitsarbeit,600399.26,Öffentlichkeitsarbeit,798456.43
152,051154709,5,11,54709,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",2485846.06,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",2762627.03
153,051143157,5,11,43157,"Versorgungsbezüge der Bundesminister, der Staatsministerin, der Staatsminister, sonstiger Amtsträger und deren Hinterbliebenen",739033.99,"Versorgungsbezüge der Bundesminister, der Staatsministerin, der Staatsminister, sonstiger Amtsträger und deren Hinterbliebenen",608911.51
154,051143257,5,11,43257,Versorgungsbezüge,137163863.44,Versorgungsbezüge,109508641.29
