,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2014 Zweckbestimmung,Ist 2014
42,011352901,1,13,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3868.72,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen ,3760.66
43,011342201,1,13,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,514032.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,493270.68
44,011342709,1,13,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",30512.46
45,011342801,1,13,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,643946.0
46,011344101,1,13,44101,Beihilfen aufgrund der Beihilfevorschriften,18698.57,Beihilfen aufgrund der Beihilfevorschriften ,19271.25
47,011345202,1,13,45202,Unfallversicherung Bund und Bahn,1123.08,Unfallkasse des Bundes ,1200.0
48,011351801,1,13,51801,Mieten und Pachten,11654.8,Mieten und Pachten ,321813.33
49,011353999,1,13,53999,Vermischte Verwaltungsausgaben,218645.78,Vermischte Verwaltungsausgaben ,268731.83
50,011363403,1,13,63403,Zuweisungen an den Versorgungsfonds,105383.36,Zuweisungen an den Versorgungsfonds ,78320.81
51,011381101,1,13,81101,Erwerb von Fahrzeugen,22000.0,Erwerb von Fahrzeugen ,28700.0
52,011381202,1,13,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",196183.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",21403.41
53,031123257,3,11,23257,Beteiligung an den Versorgungslasten des Bundes,22805.22,Beteiligung an den Versorgungslasten des Bundes ,30788.4
54,031152901,3,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,19184.49,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen ,22490.87
55,031154201,3,11,54201,Öffentlichkeitsarbeit,603969.55,Öffentlichkeitsarbeit ,670994.95
56,031143257,3,11,43257,Versorgungsbezüge,2849467.41,Versorgungsbezüge ,1910939.36
57,031143457,3,11,43457,Zuführung an die Versorgungsrücklage,125130.4,Zuführung an die Versorgungsrücklage ,58454.17
58,031144657,3,11,44657,Beihilfen aufgrund der Beihilfevorschriften,750596.56,Beihilfen aufgrund der Beihilfevorschriften ,572706.67
59,031142401,3,11,42401,Zuführung an die Versorgungsrücklage,205164.27,Zuführung an die Versorgungsrücklage ,67404.53
60,031144101,3,11,44101,Beihilfen aufgrund der Beihilfevorschriften,299986.64,Beihilfen aufgrund der Beihilfevorschriften ,230603.78
61,031144301,3,11,44301,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,38462.89,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften ,17410.75
62,031145202,3,11,45202,Unfallversicherung Bund und Bahn,19787.88,Unfallkasse des Bundes ,23371.3
63,031152601,3,11,52601,Gerichts- und ähnliche Kosten,6191.73,Gerichts- und ähnliche Kosten ,30532.84
64,031152602,3,11,52602,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",5950.0,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ",13193.05
65,031163403,3,11,63403,Zuweisungen an den Versorgungsfonds,1011355.47,Zuweisungen an den Versorgungsfonds ,44844.64
66,031211999,3,12,11999,Vermischte Einnahmen,79912.49,Vermischte Einnahmen ,46118.97
67,031212401,3,12,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",29087.44,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",52109.28
68,031241101,3,12,41101,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates,12276.0,Aufwandsentschädigung für die Präsidentin/den Präsidenten des Bundesrates ,12276.0
69,031241102,3,12,41102,"Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates",629979.65,"Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates ",1006219.3
70,031253204,3,12,53204,Kostenbeiträge für Besuchergruppen,1147819.53,Kostenbeiträge für Besuchergruppen ,1130636.8
71,031268701,3,12,68701,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen,245066.16,Beiträge an internationale Organisationen und für parlamentarische und interparlamentarische Vereinigungen ,181432.02
72,031242201,3,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,8576660.48,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,5341178.84
73,031242709,3,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",101197.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",154110.67
74,031242801,3,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,5421790.66,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,4516335.87
75,031245301,3,12,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",8395.2,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",5029.34
76,031251101,3,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1744753.84,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",1807077.07
77,031251701,3,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2513974.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",1848354.61
78,031251901,3,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,2144382.81,Unterhaltung der Grundstücke und baulichen Anlagen ,1140289.81
79,031252701,3,12,52701,Dienstreisen,128200.52,Dienstreisen ,139956.39
80,031253106,3,12,53106,Veranstaltungen,781479.93,Veranstaltungen ,497897.3
81,031253201,3,12,53201,Aufträge und Dienstleistungen im Bereich Informationstechnik,678218.1,Aufträge und Dienstleistungen im Bereich Informationstechnik ,354561.65
82,031253205,3,12,53205,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,186213.82,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit ,81934.77
83,031253999,3,12,53999,Vermischte Verwaltungsausgaben,479756.51,Vermischte Verwaltungsausgaben ,258318.65
84,031281201,3,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",429473.28,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT) ",66413.02
85,031281202,3,12,81202,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",542137.98,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik ",255896.26
86,050151711,5,1,51711,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5933389.36,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",6261000.0
87,050151812,5,1,51812,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,18024182.88,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,14078122.35
88,050152511,5,1,52511,Aus- und Fortbildung,99404.68,Aus- und Fortbildung ,120623.93
89,050168111,5,1,68111,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen,88952.95,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen ,104833.4
90,050168112,5,1,68112,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,77041.66,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen ,279983.31
91,050168710,5,1,68710,Beitrag an die Vereinten Nationen,492452148.39,Beitrag an die Vereinten Nationen ,502285116.47
92,050168714,5,1,68714,Beiträge an Organisationen und Einrichtungen im internationalen Bereich,193475625.67,Beiträge an Organisationen und Einrichtungen im internationalen Bereich ,168983535.35
93,050168717,5,1,68717,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich,62701660.42,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich ,26892625.53
94,050168721,5,1,68721,Ta'ziz-Partnerschaft für Demokratie in den Ländern Nordafrikas und des Nahen Ostens,14223126.24,Transformationspartnerschaften Nordafrika/Naher Osten ,31306765.96
95,050168723,5,1,68723,Maßnahmen zur Förderung der Menschenrechte,34861867.01,"Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte ",16229716.93
96,050168727,5,1,68727,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",59634094.81,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit ",21185670.55
97,050168732,5,1,68732,Humanitäre Hilfsmaßnahmen im Ausland,2685092753.12,Für humanitäre Hilfsmaßnahmen im Ausland ,411982155.0
98,050168734,5,1,68734,"Krisenprävention, Stabilisierung und Friedensförderung",566981724.31,"Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt ",98844903.32
99,050152541,5,1,52541,Aus- und Fortbildung,1312333.29,Aus- und Fortbildung ,969968.32
100,050168740,5,1,68740,Maßnahmen der regionalen Zusammenarbeit,8091569.62,Maßnahmen der regionalen Zusammenarbeit ,7326097.26
101,050168743,5,1,68743,"Energie-, Klima-, Umwelt- und Digitale Außenpolitik",8373056.59,Energie- und Klimaaußenpolitik ,3783316.3
102,050211999,5,2,11999,Vermischte Einnahmen,2401193.1,Vermischte Einnahmen ,8113785.17
103,050253999,5,2,53999,Vermischte Verwaltungsausgaben,112334.84,Vermischte Verwaltungsausgaben ,103137.96
104,050268501,5,2,68501,"Erhaltung deutscher Kriegsgräber im Ausland, Gräber von infolge NS-Verfolgung ausgewanderten und im Ausland verstorbenen Personen sowie Maßnahmen der Jugendbegegnung und Gedenkarbeit.",19493238.79,"Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind ",12935330.44
105,050268701,5,2,68701,Hilfe für Deutsche im Ausland und für nicht vertretene Unionsbürgerinnen und Unionsbürger in Drittstaaten,2673260.12,Hilfe für Deutsche im Ausland ,4202980.27
106,050251812,5,2,51812,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,479600.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,479600.0
107,050253114,5,2,53114,Gästeprogramm der Bundesrepublik Deutschland,403284.79,Gästeprogramm der Bundesrepublik Deutschland ,407084.66
108,050253214,5,2,53214,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,1990399.78,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland ,1341894.78
109,050268111,5,2,68111,Verleihung von Preisen im Rahmen bilateraler Beziehungen,10000.0,Verleihung von Preisen im Rahmen bilateraler Beziehungen ,18760.6
110,050268517,5,2,68517,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm),2630591.64,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm) ,3313448.14
111,050268713,5,2,68713,Humanitäre Geste für die Opfer der Leningrad-Blockade,1844883.74,Maßnahmen zur Integration der Villa Baviera in die chilenische Gesellschaft ,18850.0
112,050268716,5,2,68716,German Marshall Fund,2000000.0,German Marshall Fund ,566750.0
113,050289612,5,2,89612,Kleinstmaßnahmen der Auslandsvertretungen,6791205.61,Kleinstmaßnahmen der Auslandsvertretungen ,4635385.46
114,050252624,5,2,52624,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU,2398332.0,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU ,1972924.0
115,050253229,5,2,53229,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",719605.88,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben ",1105725.94
116,050263221,5,2,63221,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),5113000.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL) ,3513500.0
117,050268520,5,2,68520,Einrichtungen zur Pflege der Auslandsbeziehungen,9992180.14,Einrichtungen zur Pflege der Auslandsbeziehungen ,4763415.17
118,050268521,5,2,68521,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,8293307.41,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich ,992000.0
119,050268525,5,2,68525,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,1572116.57,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens ,820717.82
120,050268727,5,2,68727,Gesellschafts- und europapolitische Maßnahmen der Politischen Stiftungen,72500000.0,Gesellschaftspolitische Maßnahmen der politischen Stiftungen ,16200000.0
121,050411999,5,4,11999,Vermischte Einnahmen,7030368.01,Vermischte Einnahmen ,5217548.61
122,050468111,5,4,68111,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",33934628.25,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung ",17071800.0
123,050468712,5,4,68712,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",57542.38,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen ",3006267.93
124,050468713,5,4,68713,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland,22338920.34,"Ausbau der Zusammenarbeit mit der Zivilgesellschaft der Ukraine, Moldawiens, Georgiens und Belarus ",4753359.82
125,050468714,5,4,68714,Sonstige Maßnahmen,3062403.21,Sonstige Maßnahmen ,1679651.04
126,050468715,5,4,68715,Programmarbeit,26382885.34,Programmarbeit ,18807247.11
127,050468716,5,4,68716,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,8716806.07,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS ,12778638.21
128,050468717,5,4,68717,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,17739382.1,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland ,9044899.91
129,050468718,5,4,68718,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost,13924422.6,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien) ,16489620.1
130,050442729,5,4,42729,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8997628.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",7009085.57
131,050442921,5,4,42921,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,689628.64,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch und der Expertinnen und Experten für Unterricht ,374272.94
132,050463221,5,4,63221,Erstattungen für Versorgungslasten der Länder,12999983.34,Erstattungen für Versorgungslasten der Länder ,9002286.57
133,050468720,5,4,68720,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG,177676018.86,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG ,34325216.3
134,050468721,5,4,68721,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,34502032.12,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte ,116020734.09
135,050468722,5,4,68722,Zuwendungen an Schulen im Ausland,33077964.53,Zuwendungen an Schulen im Ausland ,40228865.98
136,050468726,5,4,68726,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler,1405000.0,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler ,1134000.0
137,050468727,5,4,68727,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich",12646037.1,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich ",12684583.85
138,050451842,5,4,51842,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,4080000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,2506083.6
139,050468141,5,4,68141,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul",217090.13,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul ",158750.0
140,050468740,5,4,68740,"Goethe-Institut e. V., München - Betrieb und operative Mittel",231757257.69,"Goethe-Institut e. V., München - Betrieb und operative Mittel ",196672913.78
141,050468746,5,4,68746,"Alexander von Humboldt-Stiftung, Bonn - Betrieb und operative Mittel",54832000.0,"Alexander von Humboldt Stiftung, Bonn - Betrieb und operative Mittel ",33427174.45
142,050468747,5,4,68747,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,24618095.02,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb ,9818000.0
143,050468748,5,4,68748,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel",219292000.0,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel ",162629000.0
144,050451931,5,4,51931,Unterhaltung der Grundstücke und baulichen Anlagen,624024.54,Unterhaltung der Grundstücke und baulichen Anlagen ,1598167.76
145,050453939,5,4,53939,Vermischte Verwaltungsausgaben,634450.39,Vermischte Verwaltungsausgaben ,305152.49
146,050471131,5,4,71131,"Kleine Neu-, Um- und Erweiterungsbauten",1197801.82,"Kleine Neu-, Um- und Erweiterungsbauten ",9093111.14
147,050473931,5,4,73931,"Große Neu-, Um- und Erweiterungsbauten",804474.1,"Große Neu-, Um- und Erweiterungsbauten ",28453776.98
148,050489631,5,4,89631,Zuschüsse zu Baumaßnahmen,17011778.41,Zuschüsse zu Baumaßnahmen ,8502696.74
149,051128209,5,11,28209,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",3040873.52,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen ",2835473.41
150,051138107,5,11,38107,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,4802890.55,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben ,135847.88
151,051111957,5,11,11957,Vermischte Einnahmen,76705.68,Vermischte Einnahmen ,20017.02
152,051123257,5,11,23257,Beteiligung an den Versorgungslasten des Bundes,18773.97,Beteiligung an den Versorgungslasten des Bundes ,518448.28
153,051152901,5,11,52901,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,149092.25,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen ,184567.28
