,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2013 Zweckbestimmung,Ist 2013
26,050468740,5,4,68740,"Goethe-Institut e. V., München - Betrieb und operative Mittel",231757257.69,"Goethe-Institut e. V., München - Betrieb und operative Mittel",191997086.22
27,050468747,5,4,68747,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,24618095.02,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,37177393.97
28,050451931,5,4,51931,Unterhaltung der Grundstücke und baulichen Anlagen,624024.54,Unterhaltung der Grundstücke und baulichen Anlagen,959340.22
29,050453939,5,4,53939,Vermischte Verwaltungsausgaben,634450.39,Vermischte Verwaltungsausgaben,544269.02
30,050471131,5,4,71131,"Kleine Neu-, Um- und Erweiterungsbauten",1197801.82,"Kleine Neu-, Um- und Erweiterungsbauten",2386615.41
31,050473931,5,4,73931,"Große Neu-, Um- und Erweiterungsbauten",804474.1,"Große Neu-, Um- und Erweiterungsbauten",14327393.1
32,050489631,5,4,89631,Zuschüsse zu Baumaßnahmen,17011778.41,Zuschüsse zu Baumaßnahmen,13522768.0
33,051154201,5,11,54201,Öffentlichkeitsarbeit,600399.26,Öffentlichkeitsarbeit,57697.78
34,051152703,5,11,52703,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,37042.96,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehindert Menschen,18869.15
35,051154501,5,11,54501,"Konferenzen, Tagungen, Messen und Ausstellungen",4223927.16,"Konferenzen, Tagungen, Messen und Ausstellungen",73701.44
36,051163403,5,11,63403,Zuweisungen an den Versorgungsfonds,32641387.46,Zuweisungen an den Versorgungsfonds,215538.06
37,060111999,6,1,11999,Vermischte Einnahmen,16301349.82,Vermischte Einnahmen,1994233.12
38,060211999,6,2,11999,Vermischte Einnahmen,2285704.61,Vermischte Einnahmen,2949648.13
39,060253218,6,2,53218,Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards),512649.9,Fortentwicklung des Meldewesens,115135.0
40,060253210,6,2,53210,Digitale Gesellschaft und Datenpolitik,4519000.0,"Ressort-CIO, IT-Steuerung Ressort BMI",340584.61
41,060253214,6,2,53214,"Ausgaben für die Gemeinsame IT des Bundes, IT-Steuerung des Bundes",11100517.14,Untersuchungen und Aufklärung über innenpolitische Grundsatzfragen sowie Förderung innenpolitischer Maßnahmen,120970.85
42,060253215,6,2,53215,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",2897.12,IT-Planungsrat,1193000.0
43,060253217,6,2,53217,IT- und Cybersicherheit,386468.99,Betrieb des Verbindungsnetzes des Bundes und der Länder,1255152.37
44,060268510,6,2,68510,Zuschüsse an die Anstalt öffentlichen Rechts Föderale IT-Kooperation,9604000.0,Zuschuss zur Vorbereitung und Durchführung des Jubiläums 500 Jahre Reformation,7500.0
45,060251721,6,2,51721,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11245233.59,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1627224.47
46,060251821,6,2,51821,Mieten und Pachten,28868537.04,Mieten und Pachten,14228651.03
47,060251921,6,2,51921,Unterhaltung der Grundstücke und baulichen Anlagen,19117924.53,Unterhaltung der Grundstücke und baulichen Anlagen,1514445.57
48,060252521,6,2,52521,Aus- und Fortbildung,46303.54,Aus- und Fortbildung,187102.51
49,060253929,6,2,53929,Vermischte Verwaltungsausgaben,1862.0,Vermischte Verwaltungsausgaben,6351.25
50,060271121,6,2,71121,"Kleine Neu-, Um- und Erweiterungsbauten",44687932.67,"Kleine Neu-, Um- und Erweiterungsbauten",62156934.98
51,060281220,6,2,81220,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",3032527.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg",21125249.68
52,061011999,6,10,11999,Vermischte Einnahmen,187622.98,Vermischte Einnahmen,42102.05
53,061013201,6,10,13201,Erlöse aus der Veräußerung von beweglichen Sachen,1987647.53,Erlöse aus der Veräußerung von beweglichen Sachen,426930.09
54,061211999,6,12,11999,Vermischte Einnahmen,11185170.02,Vermischte Einnahmen,354357.25
55,061213201,6,12,13201,Erlöse aus der Veräußerung von beweglichen Sachen,536731.07,Erlöse aus der Veräußerung von beweglichen Sachen,70362.96
56,061251802,6,12,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,29186379.72,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,5183671.32
57,061242201,6,12,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,100485823.09,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,4219925.3
58,061242202,6,12,42202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,1519522.1,Bezüge und Nebenleistungen der beamteten Hilfskräfte,38884.95
59,061242709,6,12,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2680338.42,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",836224.18
60,061242801,6,12,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,32113997.52,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,2423220.73
61,061245301,6,12,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1078938.37,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",824103.87
62,061251101,6,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3198373.8,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",420099.14
63,061251401,6,12,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",588601.4,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",29427.37
64,061251701,6,12,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11029279.54,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2421750.12
65,061251801,6,12,51801,Mieten und Pachten,245346.11,Mieten und Pachten,29609.6
66,061251901,6,12,51901,Unterhaltung der Grundstücke und baulichen Anlagen,21956.52,Unterhaltung der Grundstücke und baulichen Anlagen,36073.06
67,061252501,6,12,52501,Aus- und Fortbildung,977332.3,Aus- und Fortbildung,437209.63
68,061252701,6,12,52701,Dienstreisen,2723826.13,Dienstreisen,115205.88
69,061253999,6,12,53999,Vermischte Verwaltungsausgaben,643744.73,Vermischte Verwaltungsausgaben,44421.07
70,061281101,6,12,81101,Erwerb von Fahrzeugen,494472.59,Erwerb von Fahrzeugen,100843.95
71,061281201,6,12,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1448762.54,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",882932.57
72,061242211,6,12,42211,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,4530172.13,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,164407.02
73,061511101,6,15,11101,"Gebühren, sonstige Entgelte",2926218.98,"Gebühren, sonstige Entgelte",2737869.05
74,061511999,6,15,11999,Vermischte Einnahmen,4202865.09,Vermischte Einnahmen,419606.76
75,061512401,6,15,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",229096.61,"Einnahmen aus Vermietung, Verpachtung und Nutzung",201050.02
76,061512501,6,15,12501,Erlöse aus der Nutzung der Gästehäuser,51617.47,Erlöse aus der Nutzung der Gästehäuser,261440.74
77,061513201,6,15,13201,Erlöse aus der Veräußerung von beweglichen Sachen,132513.38,Erlöse aus der Veräußerung von beweglichen Sachen,137671.0
78,061538101,6,15,38101,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,9929131.37,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,7590105.72
79,061551802,6,15,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,31549700.66,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,10885754.35
80,061542201,6,15,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,130800359.05,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,47011318.08
81,061542203,6,15,42203,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,2650158.05,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,259044.73
82,061542709,6,15,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8339497.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",12604513.81
83,061542801,6,15,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,185302356.6,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,47235442.41
84,061545301,6,15,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",490938.56,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",425284.3
85,061551101,6,15,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",10495146.0,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",2370599.84
86,061551401,6,15,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",191176.97,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",222087.16
87,061551701,6,15,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",18689048.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",7677683.59
88,061551801,6,15,51801,Mieten und Pachten,113543.88,Mieten und Pachten,37272.42
89,061551901,6,15,51901,Unterhaltung der Grundstücke und baulichen Anlagen,151136.14,Unterhaltung der Grundstücke und baulichen Anlagen,238475.69
90,061552501,6,15,52501,Aus- und Fortbildung,2054153.45,Aus- und Fortbildung,758934.15
91,061552701,6,15,52701,Dienstreisen,1464078.99,Dienstreisen,1411409.32
92,061553999,6,15,53999,Vermischte Verwaltungsausgaben,3059564.8,Vermischte Verwaltungsausgaben,565356.22
93,061571101,6,15,71101,"Kleine Neu-, Um- und Erweiterungsbauten",1323803.96,"Kleine Neu-, Um- und Erweiterungsbauten",395056.02
94,061581201,6,15,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",717896.52,Erwerb von Geräten und sonstigen beweglichen Sachen,596653.5
95,061611999,6,16,11999,Vermischte Einnahmen,3702488.46,Vermischte Einnahmen,1431579.28
96,061612401,6,16,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",8181.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7075.51
97,061613201,6,16,13201,Erlöse aus der Veräußerung von beweglichen Sachen,57142.99,Erlöse aus der Veräußerung von beweglichen Sachen,23764.47
98,061627201,6,16,27201,Zuschuss der Europäischen Union im Zusammenhang mit Vermessungsprojekten,161636.53,Zuschuss der Europäischen Union im Zusammenhang mit Vermessungsprojekten,184696.8
99,061638101,6,16,38101,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,149638.0,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,4203.12
100,061651802,6,16,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,2986110.24,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,2514998.57
101,061642719,6,16,42719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",621903.91,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1105286.78
102,061681211,6,16,81211,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",731012.01,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",149645.88
103,061642201,6,16,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,7375165.69,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6488983.96
104,061642202,6,16,42202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,70093.01,Bezüge und Nebenleistungen der beamteten Hilfskräfte,33051.85
105,061642709,6,16,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1038151.62,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",543783.48
106,061642801,6,16,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,14703798.98,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,6193972.62
107,061645301,6,16,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",19318.04,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",29450.01
108,061651101,6,16,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2098973.72,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",177242.63
109,061651701,6,16,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2451780.99,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1558474.67
110,061651901,6,16,51901,Unterhaltung der Grundstücke und baulichen Anlagen,372787.23,Unterhaltung der Grundstücke und baulichen Anlagen,5379.25
111,061652501,6,16,52501,Aus- und Fortbildung,354034.2,Aus- und Fortbildung,71156.08
112,061671101,6,16,71101,"Kleine Neu-, Um- und Erweiterungsbauten",2603.74,"Kleine Neu-, Um- und Erweiterungsbauten",68251.15
113,061681101,6,16,81101,Erwerb von Fahrzeugen,104525.27,Erwerb von Fahrzeugen,44819.14
114,061681201,6,16,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",123010.86,Erwerb von Geräten und sonstigen beweglichen Sachen,64807.7
115,061642729,6,16,42729,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2171399.72,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1530336.79
116,061652721,6,16,52721,Dienstreisen,617628.1,Dienstreisen,236186.67
117,061653929,6,16,53929,Vermischte Verwaltungsausgaben,60169.77,Vermischte Verwaltungsausgaben,2512054.14
118,061654721,6,16,54721,Nicht aufteilbare sächliche Verwaltungsausgaben,1579440.66,Nicht aufteilbare sächliche Verwaltungsausgaben,1398882.38
119,061681221,6,16,81221,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",18650909.32,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",5241633.95
120,061642739,6,16,42739,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",185316.16,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",38121.26
121,061742201,6,17,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1855981.6,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,732485.28
122,061742709,6,17,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",965456.44,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1065737.86
123,061742801,6,17,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1207134.27,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,651582.55
124,061751101,6,17,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",34275.63,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",35149.54
125,061753999,6,17,53999,Vermischte Verwaltungsausgaben,300794.39,Vermischte Verwaltungsausgaben,7364.22
126,061754401,6,17,54401,"Forschung, Untersuchungen und Ähnliches",339809.28,"Forschung, Untersuchungen und Ähnliches",386653.21
127,061811999,6,18,11999,Vermischte Einnahmen,1109.37,Vermischte Einnahmen,125421.83
128,061851802,6,18,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,195378.36,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,165762.96
129,061842201,6,18,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1424851.87,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,862587.57
130,061842709,6,18,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",419378.55,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",422010.28
131,061842801,6,18,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1046654.97,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,771027.18
132,061851701,6,18,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",143594.93,"Bewirtschaftung der Grundstücke, Gebäude und Räume",33244.75
133,061853999,6,18,53999,Vermischte Verwaltungsausgaben,117903.34,Vermischte Verwaltungsausgaben,8351.37
134,062311101,6,23,11101,"Gebühren, sonstige Entgelte",2640274.85,"Gebühren, sonstige Entgelte",996973.79
135,062311999,6,23,11999,Vermischte Einnahmen,492200.99,Vermischte Einnahmen,714266.51
136,062313201,6,23,13201,Erlöse aus der Veräußerung von beweglichen Sachen,99224.84,Erlöse aus der Veräußerung von beweglichen Sachen,375018.89
137,062351802,6,23,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11748603.41,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,3093810.12
138,062342201,6,23,42201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,56293543.89,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,18654371.95
139,062342709,6,23,42709,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",4268591.7,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1731298.58
140,062342801,6,23,42801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,40751432.78,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,10997396.73
141,062345301,6,23,45301,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",208845.92,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",21299.3
142,062351101,6,23,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",6251881.54,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",1630706.65
143,062351401,6,23,51401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",158384.31,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",69326.49
144,062351701,6,23,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5304549.6,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2373018.12
145,062351901,6,23,51901,Unterhaltung der Grundstücke und baulichen Anlagen,9098.04,Unterhaltung der Grundstücke und baulichen Anlagen,134295.47
146,062352501,6,23,52501,Aus- und Fortbildung,1918282.9,Aus- und Fortbildung,301714.49
147,062352701,6,23,52701,Dienstreisen,2842255.07,Dienstreisen,1387936.78
148,062353999,6,23,53999,Vermischte Verwaltungsausgaben,1023484.24,Vermischte Verwaltungsausgaben,95965.72
149,062368101,6,23,68101,Studienbeihilfen für Nachwuchskräfte,14693.92,Studienbeihilfen für IT-Nachwuchskräfte,34658.64
150,062371101,6,23,71101,"Kleine Neu-, Um- und Erweiterungsbauten",8086661.52,"Kleine Neu-, Um- und Erweiterungsbauten",225911.18
151,062381101,6,23,81101,Erwerb von Fahrzeugen,157734.59,Erwerb von Fahrzeugen,306907.61
152,062381201,6,23,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1541998.43,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsg für Verwaltungszwecke",5735454.89
153,062413201,6,24,13201,Erlöse aus der Veräußerung von beweglichen Sachen,3414295.98,Erlöse aus der Veräußerung von beweglichen Sachen,1245436.67
