,id,Zweckbestimmung,Ist 2023,2018 Zweck,Ist 2018
21,124010112,"Einnahmen aus Vermietung, Verpachtung und Nutzung",2400.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",14550.0
22,132010112,Erlöse aus der Veräußerung von beweglichen Sachen,6813.36,Erlöse aus der Veräußerung von beweglichen Sachen,4349.33
23,422010112,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,6859904.27,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5351370.24
24,427090112,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1106216.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",950063.23
25,428010112,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,10552513.6,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,7421100.69
26,453010112,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",28377.68,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",13673.62
27,511010112,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1195006.4,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1025357.32
28,514010112,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",179118.66,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",112105.45
29,517010112,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2952352.9,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2187583.29
30,518010112,Mieten und Pachten,299733.95,Mieten und Pachten,264713.79
31,519010112,Unterhaltung der Grundstücke und baulichen Anlagen,1417980.82,Unterhaltung der Grundstücke und baulichen Anlagen,1594334.77
32,525010112,Aus- und Fortbildung,119293.12,Aus- und Fortbildung,48969.09
33,527010112,Dienstreisen,257615.55,Dienstreisen,301017.81
34,532010112,Aufträge und Dienstleistungen im Bereich Informationstechnik,741562.58,Aufträge und Dienstleistungen im Bereich Informationstechnik,93859.26
35,532040112,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,1758449.35,Kosten aus Anlass von Staatsbesuchen und Reisen des Bundespräsidenten im Ausland,1325997.06
36,532050112,Kosten für Orden und Ehrenzeichen,205950.22,Kosten für Orden und Ehrenzeichen,77133.55
37,539990112,Vermischte Verwaltungsausgaben,96445.28,Vermischte Verwaltungsausgaben,206412.72
38,711010112,"Kleine Neu-, Um- und Erweiterungsbauten",446028.96,"Kleine Neu-, Um- und Erweiterungsbauten",847773.33
39,812010112,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",118992.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",351149.94
40,812020112,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",496552.21,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",624176.62
41,282090113,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2500.0
42,529010113,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,3868.72,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,2213.44
43,422010113,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,514032.92,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,498251.98
44,427090113,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",54582.12
45,428010113,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1271379.84,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,666798.43
46,441010113,Beihilfen aufgrund der Beihilfevorschriften,18698.57,Beihilfen aufgrund der Beihilfevorschriften,13768.85
47,518010113,Mieten und Pachten,11654.8,Mieten und Pachten,326630.43
48,539990113,Vermischte Verwaltungsausgaben,218645.78,Vermischte Verwaltungsausgaben,208372.59
49,634030113,Zuweisungen an den Versorgungsfonds,105383.36,Zuweisungen an den Versorgungsfonds,64726.49
50,811010113,Erwerb von Fahrzeugen,22000.0,Erwerb von Fahrzeugen,32100.0
51,812020113,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",196183.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",66847.79
52,232570211,Beteiligung an den Versorgungslasten des Bundes,34318.83,Beteiligung an den Versorgungslasten des Bundes,33365.2
53,529010211,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,227017.21,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,212338.54
54,542010211,Öffentlichkeitsarbeit,2192458.46,Öffentlichkeitsarbeit,8087711.38
55,431570211,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,259433.61,Versorgungsbezüge sonstiger Amtsträger und deren Hinterbliebenen,242984.2
56,432570211,Versorgungsbezüge,29702599.71,Versorgungsbezüge,24583480.3
57,434570211,Zuführung an die Versorgungsrücklage,1360454.65,Zuführung an die Versorgungsrücklage,1054505.1
58,443570211,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,2010.0,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,1722.0
59,446570211,Beihilfen aufgrund der Beihilfevorschriften,6201107.3,Beihilfen aufgrund der Beihilfevorschriften,4752893.66
60,632570211,Erstattungen des Bundes für Versorgungslasten,287274.01,Erstattungen des Bundes für Versorgungslasten,557890.6
61,424010211,Zuführung an die Versorgungsrücklage,1962284.96,Zuführung an die Versorgungsrücklage,1354011.74
62,441010211,Beihilfen aufgrund der Beihilfevorschriften,4051899.92,Beihilfen aufgrund der Beihilfevorschriften,3082906.22
63,443010211,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,129984.95,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,147354.1
64,452020211,Unfallversicherung Bund und Bahn,321231.95,Unfallversicherung Bund und Bahn,295944.87
65,526010211,Gerichts- und ähnliche Kosten,263329.72,Gerichts- und ähnliche Kosten,127266.7
66,526020211,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1991256.33,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1707260.0
67,527030211,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,4856.01,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,4578.82
68,634030211,Zuweisungen an den Versorgungsfonds,11748328.47,Zuweisungen an den Versorgungsfonds,7304259.21
69,111010212,"Gebühren, sonstige Entgelte",414151.45,"Gebühren, sonstige Entgelte",374102.37
70,119010212,Einnahmen aus Veröffentlichungen,178975.6,Einnahmen aus Veröffentlichungen,221809.03
71,119990212,Vermischte Einnahmen,147042.97,Vermischte Einnahmen,244328.04
72,124010212,"Einnahmen aus Vermietung, Verpachtung und Nutzung",993499.74,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1208869.33
73,132010212,Erlöse aus der Veräußerung von beweglichen Sachen,265244.77,Erlöse aus der Veräußerung von beweglichen Sachen,157924.47
74,411010212,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,89070847.41,Entschädigungen und Amtszulagen nach § 11 Abgeordnetengesetz,78553650.31
75,411020212,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,40687391.97,Aufwandsentschädigungen nach § 12 Abs. 2 und 5 Abgeordnetengesetz,36106035.37
76,411030212,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,263448991.46,Aufwendungen für die Beschäftigung von Mitarbeitern nach § 12 Abs. 3 Abgeordnetengesetz,216443818.59
77,411040212,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",10232683.33,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",9172202.76
78,411050212,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,1512722.21,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,7608856.55
79,411110212,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",217332.29,"Überbrückungsgeld/Sterbegeld an Hinterbliebene sowie Versicherungen nach §§ 24, 26, 35a, 35b, 37, 38 und 41 Abgeordnetengesetz",493031.33
80,411120212,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",51442569.16,"Altersentschädigung an ausgeschiedene Mitglieder des Deutschen Bundestages sowie Hinterbliebenenversorgung nach §§ 19 bis 22, 25, 26, 35, 35a, 35b, 35c, 37 und 38 Abgeordnetengesetz",45743189.3
81,411130212,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,66766.07,Versorgungsabfindung nach §§ 23 und 40 Abgeordnetengesetz,55777.67
82,411160212,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,5255317.19,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,7520554.51
83,411170212,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zu internationalen parlamentarischen Versammlungen",4754323.35,"Auslandsdienstreisen der Abgeordneten nach § 17  Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",3152067.73
84,411180212,Reisen zu internationalen parlamentarischen Versammlungen,713011.52,"Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",508308.77
85,411190212,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,7698483.99,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,7025400.3
86,411200212,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2704702.16,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2579142.66
87,684010212,Geldleistungen an die Fraktionen des Deutschen Bundestages,125173590.17,Geldleistungen an die Fraktionen des Deutschen Bundestages,115236800.8
88,685010212,Zuschuss an Institute zur Technikfolgenabschätzung,2519111.43,Zuschuss an Institute zur Technikfolgenabschätzung,2255122.26
89,685020212,Förderung des Deutschen Instituts für Menschenrechte,5174000.0,Förderung des Deutschen Instituts für Menschenrechte,2693000.0
90,685120212,Förderung von Einrichtungen für parlamentarische Zwecke,4020108.69,Förderung von Einrichtungen für parlamentarische Zwecke,3040393.4
91,687010212,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1655255.15,Leistungen an internationale Organisationen/Leistungen im Zusammenhang mit internationalen Mitgliedschaften,1284379.99
92,687020212,Förderung des deutsch-amerikanischen Jugendaustausches,5546033.69,Förderung des deutsch-amerikanischen Jugendaustausches,4983043.47
93,981030212,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,1121645.23,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,161891.57
94,422010212,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,75606184.12,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,63865891.49
95,422020212,Bezüge und Nebenleistungen der beamteten Hilfskräfte,365980.54,Bezüge und Nebenleistungen der beamteten Hilfskräfte,179262.65
96,422030212,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,478148.72,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,232559.3
97,427090212,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7620826.83,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",6296159.27
98,428010212,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,94501388.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,76278345.07
99,453010212,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",218766.25,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",331054.37
100,511010212,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7467847.25,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",7862795.71
101,514010212,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",405907.23,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",480987.09
102,517010212,"Bewirtschaftung der Grundstücke, Gebäude und Räume",65882150.01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",48549668.08
103,518010212,Mieten und Pachten,22144075.96,Mieten und Pachten,16851090.1
104,519010212,Unterhaltung der Grundstücke und baulichen Anlagen,15629471.63,Unterhaltung der Grundstücke und baulichen Anlagen,10270910.74
105,525010212,Aus- und Fortbildung,781471.55,Aus- und Fortbildung,728453.31
106,526030212,Ausgaben für parlamentarische Gremien und Bürgerräte,1560439.06,Ausgaben für parlamentarische Gremien,381593.44
107,527010212,Dienstreisen,1276844.73,Dienstreisen,833724.84
108,531020212,Besucherdienst,6246259.77,Besucherdienst,6450722.75
109,531050212,"Erinnerungskultur, historische Ausstellung, Veranstaltungen und Festakte",4138691.14,Ausgaben für die historische Ausstellung und weitere Ausstellungen,503919.98
110,532010212,Aufträge und Dienstleistungen im Bereich Informationstechnik,6609055.36,Aufträge und Dienstleistungen im Bereich Informationstechnik,1505915.63
111,532040212,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1625095.45,Ausgaben für außeramtliche Übersetzungs- und Dolmetschertätigkeit,1077946.28
112,532050212,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,621323.47,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,20338.81
113,532060212,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,1994897.43,Ausgaben zur Förderung der zwischenstaatlichen Zusammenarbeit,2253664.29
114,539990212,Vermischte Verwaltungsausgaben,1676095.37,Vermischte Verwaltungsausgaben,939231.74
115,711010212,"Kleine Neu-, Um- und Erweiterungsbauten",205470.62,"Kleine Neu-, Um- und Erweiterungsbauten",869405.81
116,712010212,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,3307.74,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,1402978.32
117,812010212,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2109361.04,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1357379.33
118,812020212,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6888388.95,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1768470.68
119,812030212,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",3382435.02,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen zur Verbesserung der Arbeitsmöglichkeiten für Abgeordnete und Gremien des Deutschen Bundestages",4748907.5
120,812040212,Erwerb zeitgenössischer Kunstwerke,259098.5,Erwerb zeitgenössischer Kunstwerke,106090.0
121,812060212,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, die Wehrbeauftragte des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",467058.8,"Beschaffung und Einrichtung von Fernmeldeanlagen u. Ä. für Abgeordnete, den Wehrbeauftragten des Deutschen Bundestages sowie den Ständigen Bevollmächtigten des Parlamentarischen Kontrollgremiums",198130.95
122,428910212,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1564546.8,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1352612.49
123,517910212,"Bewirtschaftung der Grundstücke, Gebäude und Räume",188550.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",162771.43
124,519910212,Unterhaltung der Grundstücke und baulichen Anlagen,38908.52,Unterhaltung der Grundstücke und baulichen Anlagen,98265.04
125,547910212,Nicht aufteilbare sächliche Verwaltungsausgaben,132356.92,Nicht aufteilbare sächliche Verwaltungsausgaben,122262.89
126,427590212,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145912.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",145523.69
127,511560212,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",4087886.77,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",3606172.76
128,525560212,Aus- und Fortbildung,125673.36,Aus- und Fortbildung,128507.85
129,532510212,Aufträge und Dienstleistungen im Bereich Informationstechnik,16130534.74,Aufträge und Dienstleistungen im Bereich Informationstechnik,9286913.82
130,711560212,"Kleine Neu-, Um- und Erweiterungsbauten",551899.07,"Kleine Neu-, Um- und Erweiterungsbauten",131505.78
131,712560212,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,1372144.12,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,5222065.71
132,812520212,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6906975.11,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",6725813.53
133,132010213,Erlöse aus der Veräußerung von beweglichen Sachen,60124.35,Erlöse aus der Veräußerung von beweglichen Sachen,46090.0
134,421010213,Bezüge der Wehrbeauftragten,194508.16,Bezüge des Wehrbeauftragten,179981.7
135,422010213,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1998017.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1807587.99
136,428010213,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1885966.62,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1539285.61
137,517010213,"Bewirtschaftung der Grundstücke, Gebäude und Räume",218173.96,"Bewirtschaftung der Grundstücke, Gebäude und Räume",198351.19
138,519010213,Unterhaltung der Grundstücke und baulichen Anlagen,17209.73,Unterhaltung der Grundstücke und baulichen Anlagen,27399.79
139,527010213,Dienstreisen,126377.58,Dienstreisen,135760.49
140,539990213,Vermischte Verwaltungsausgaben,65627.22,Vermischte Verwaltungsausgaben,74961.2
141,545010213,"Konferenzen, Tagungen, Messen und Ausstellungen",4857.66,"Konferenzen, Tagungen, Messen und Ausstellungen",7482.29
142,811010213,Erwerb von Fahrzeugen,56389.8,Erwerb von Fahrzeugen,48619.99
143,411010215,Entschädigung nach § 9 Europaabgeordnetengesetz,475387.75,Entschädigung nach § 9 Europaabgeordnetengesetz,627774.24
144,411040215,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",368958.97,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach § 11 Europaabgeordnetengesetz",284068.19
145,411120215,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5905311.7,Altersentschädigung an ausgeschiedene Mitglieder des Europäischen Parlaments sowie Hinterbliebenenversorgung nach § 10 b Europaabgeordnetengesetz,5140153.54
146,411200215,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,347280.81,Kostenerstattung an die Deutsche Bahn für die Benutzung ihrer Verkehrsmittel durch die deutschen Mitglieder des Europäischen Parlaments,336252.84
147,422010216,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,1508557.83,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,873730.98
148,422020216,Bezüge und Nebenleistungen der beamteten Hilfskräfte,102268.29,Bezüge und Nebenleistungen der beamteten Hilfskräfte,114610.34
149,428010216,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,592776.36,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,366823.3
150,517010216,"Bewirtschaftung der Grundstücke, Gebäude und Räume",103397.67,"Bewirtschaftung der Grundstücke, Gebäude und Räume",72378.0
151,526050216,Ausgaben für die Kommission nach Art. 10 des Grundgesetzes und das Parlamentarische Kontrollgremium,280232.4,Ausgaben für die Kommission nach Art. 10 des Grundgesetzes und das Parlamentarische Kontrollgremium,151642.69
152,527010216,Dienstreisen,53710.98,Dienstreisen,20862.33
153,539990216,Vermischte Verwaltungsausgaben,31384.69,Vermischte Verwaltungsausgaben,18128.03
154,812010216,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",12293.27,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",6190.38
155,232570311,Beteiligung an den Versorgungslasten des Bundes,22805.22,Beteiligung an den Versorgungslasten des Bundes,20287.21
156,529010311,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,19184.49,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,37263.06
157,542010311,Öffentlichkeitsarbeit,603969.55,Öffentlichkeitsarbeit,743281.58
158,432570311,Versorgungsbezüge,2849467.41,Versorgungsbezüge,2318490.03
159,434570311,Zuführung an die Versorgungsrücklage,125130.4,Zuführung an die Versorgungsrücklage,97939.54
160,446570311,Beihilfen aufgrund der Beihilfevorschriften,750596.56,Beihilfen aufgrund der Beihilfevorschriften,536691.69
161,424010311,Zuführung an die Versorgungsrücklage,205164.27,Zuführung an die Versorgungsrücklage,122022.76
162,441010311,Beihilfen aufgrund der Beihilfevorschriften,299986.64,Beihilfen aufgrund der Beihilfevorschriften,268418.53
163,443010311,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,38462.89,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,45402.29
164,452020311,Unfallversicherung Bund und Bahn,19787.88,Unfallversicherung Bund und Bahn,26802.91
165,526010311,Gerichts- und ähnliche Kosten,6191.73,Gerichts- und ähnliche Kosten,5857.18
